,,code_comment_count_growth_rate,code_comment_deprecated_count_growth_rate,code_comment_deprecated_ratio,code_comment_explanation_count_growth_rate,code_comment_explanation_ratio,code_comment_future work_count_growth_rate,code_comment_future work_ratio,issue_comment_bug report_count_growth_rate,issue_comment_bug report_ratio,issue_comment_conclusion_count_growth_rate,issue_comment_conclusion_ratio,issue_comment_count_growth_rate,issue_comment_discussion_count_growth_rate,issue_comment_discussion_ratio,issue_comment_feature request_count_growth_rate,issue_comment_feature request_ratio,issue_comment_question_count_growth_rate,issue_comment_question_ratio,issue_comment_solution_count_growth_rate,issue_comment_solution_ratio,positivity_ratio,star_count_end,star_count_start,star_growth_rate
2016Q4,rails/rails,0.0,0.0,,0.0,,0.0,,0.0,0.058823529411764705,1.0,0.11764705882352941,0.3076923076923077,2.0,0.17647058823529413,0.0,,0.25,0.5882352941176471,-0.5,0.058823529411764705,0.11764705882352941,30449.0,29465.0,0.03339555404717465
2016Q4,twbs/bootstrap,1.3076923076923075,1.0,0.06666666666666667,1.4,0.8,1.0,0.13333333333333333,,,,,,,,,,,,,,0.2,82709.0,81943.0,0.009347961387794035
2016Q4,zzzprojects/System.Linq.Dynamic.Core,281.0,,0.024822695035460994,345.0,0.9202127659574468,61.0,0.0549645390070922,,,,,,,,,,,,,,0.18085106382978725,50.0,44.0,0.13636363636363646
2017Q1,Zulko/moviepy,0.8333333333333333,0.0,,0.8,0.8181818181818182,-0.33333333333333337,0.18181818181818182,1.0,0.08695652173913043,0.0,,3.5999999999999996,5.0,0.2608695652173913,-0.5,0.043478260869565216,2.0,0.5217391304347826,1.0,0.08695652173913043,0.14705882352941177,2405.0,2240.0,0.07366071428571419
2017Q1,django/django,0.4901960784313726,4.0,0.06578947368421052,0.41666666666666674,0.8947368421052632,0.5,0.039473684210526314,,,,,,,,,,,,,,0.23684210526315788,22038.0,20570.0,0.07136606708799231
2017Q1,ethereum/go-ethereum,0.5,0.0,,0.5,1.0,0.0,,,,,,0.0,,,0.0,,0.0,,,,0.0,4646.0,4646.0,0.0
2017Q1,facebook/react,-0.65,0.0,,-0.5,0.9285714285714286,-0.9285714285714286,0.07142857142857142,0.0,,0.0,0.125,-0.6,0.0,0.625,0.0,,-0.8,0.25,0.0,,0.22727272727272727,56834.0,51252.0,0.10891282291422777
2017Q1,nodejs/nodejs.org,0.5,,0.3333333333333333,0.0,0.6666666666666666,0.0,,,,,,,,,,,,,,,0.0,363.0,351.0,0.03418803418803429
2017Q1,rails/rails,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.15384615384615385,-0.23529411764705888,0.6666666666666667,0.38461538461538464,1.0,0.15384615384615385,-0.6,0.3076923076923077,0.0,,0.38461538461538464,31655.0,30621.0,0.033767675778060724
2017Q1,zzzprojects/System.Linq.Dynamic.Core,-0.9964539007092199,0.0,,-0.9961464354527938,1.0,0.0,,,,,,,,,,,,,,,0.25,74.0,74.0,0.0
2017Q2,Zulko/moviepy,2.727272727272727,1.0,0.04878048780487805,3.2222222222222223,0.926829268292683,-0.5,0.024390243902439025,-0.5,0.1,0.0,,-0.5652173913043479,-0.5,0.3,0.0,0.1,-0.6666666666666667,0.4,-0.5,0.1,0.11764705882352941,2466.0,2415.0,0.02111801242236022
2017Q2,django/django,-0.8157894736842105,0.0,,-0.8235294117647058,0.8571428571428571,-0.33333333333333337,0.14285714285714285,,,,,,,,,,,,,,0.0,23825.0,22653.0,0.05173707676687411
2017Q2,elnormous/HTTPRequest,,,,,1.0,,,,,,,,,,,,,,,,0.6666666666666666,0.0,0.0,0.0
2017Q2,facebook/react,4.357142857142857,0.5,0.04,4.3076923076923075,0.92,2.0,0.04,3.0,0.4,0.0,,0.25,-0.6,0.2,0.0,,1.0,0.4,0.0,,0.2823529411764706,62095.0,57026.0,0.08888927857468532
2017Q2,pallets/flask,63.5,20.0,0.08139534883720931,54.75,0.8643410852713178,13.0,0.05426356589147287,,,,,,,,,,,,,,0.16666666666666666,25195.0,23847.0,0.05652702646035146
2017Q2,phoenixframework/phoenix,9.0,1.0,0.025,9.571428571428571,0.925,3.0,0.05,,,,,,,,,,,,,,0.1625,8874.0,8539.0,0.039231760159269324
2017Q2,rails/rails,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.2,-0.23076923076923073,0.0,,0.0,,1.0,0.8,0.0,,0.0,32738.0,31839.0,0.02823581142623821
2017Q2,twbs/bootstrap,-0.9333333333333333,0.0,,-0.9166666666666666,1.0,0.0,,,,,,,,,,,,,,,0.0,87466.0,87466.0,0.0
2017Q2,zzzprojects/System.Linq.Dynamic.Core,0.25,0.0,,0.25,1.0,0.0,,,,,,,,,,,,,,,0.2,97.0,94.0,0.03191489361702127
2017Q3,Zulko/moviepy,-0.9512195121951219,0.0,,-0.9736842105263158,0.5,0.0,0.5,0.0,,0.0,,-0.6,-0.6666666666666667,0.25,0.0,,-0.5,0.5,0.0,0.25,0.0,2705.0,2635.0,0.026565464895635715
2017Q3,django/django,0.5,-0.8,0.047619047619047616,0.5833333333333333,0.9047619047619048,-0.5,0.047619047619047616,,,,,,,0.6,,,,0.4,,,0.19230769230769232,25713.0,24065.0,0.0684811967587784
2017Q3,ethereum/go-ethereum,3.0,0.0,,2.6666666666666665,0.9166666666666666,-0.9375,0.08333333333333333,,,,,4.0,,,-0.5,0.2,3.0,0.8,,,0.11764705882352941,6626.0,5235.0,0.26571155682903536
2017Q3,facebook/react,-0.30666666666666664,0.0,0.057692307692307696,-0.3913043478260869,0.8076923076923077,1.3333333333333335,0.1346153846153846,0.0,,0.0,,0.30000000000000004,1.0,0.3076923076923077,0.0,,0.75,0.5384615384615384,-0.5,0.15384615384615385,0.1076923076923077,68511.0,62737.0,0.09203500326760916
2017Q3,nodejs/nodejs.org,5.0,0.0,,7.5,0.9444444444444444,-0.5,0.05555555555555555,,,,,,,,,,,,,,0.4444444444444444,473.0,473.0,0.0
2017Q3,pallets/flask,-0.9457364341085271,0.0,,-0.9417040358744395,0.9285714285714286,-0.9285714285714286,0.07142857142857142,,,,,,,,,,,,,,0.0,27090.0,25574.0,0.059278955188863725
2017Q3,phoenixframework/phoenix,-0.875,0.0,,-0.8648648648648649,1.0,0.0,,,,,,,,,,,,,,,0.1,9224.0,9146.0,0.008528318390553347
2017Q3,rails/rails,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,-0.09999999999999998,-0.6,0.2222222222222222,0.0,0.2222222222222222,-0.5,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,33561.0,32867.0,0.021115404509082003
2017Q3,twbs/bootstrap,150.0,4.5,0.03642384105960265,131.5,0.8774834437086093,5.5,0.08609271523178808,,,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,,,,,0.2,91457.0,88679.0,0.031326469626405284
2017Q3,zzzprojects/System.Linq.Dynamic.Core,2.8,0.0,,2.6,0.9473684210526315,-0.9838709677419355,0.05263157894736842,,,,,,,,,,,,,,0.10526315789473684,110.0,110.0,0.0
2017Q4,Zulko/moviepy,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.25,0.0,,0.0,0.2,1.0,0.8,0.0,,0.0,2918.0,2866.0,0.018143754361479303
2017Q4,django/django,0.04761904761904767,0.0,0.045454545454545456,0.05263157894736836,0.9090909090909091,0.0,0.045454545454545456,,,,,-0.6,-0.6666666666666667,0.5,,,-0.5,0.5,,,0.16666666666666666,27673.0,25817.0,0.07189061471123681
2017Q4,ethereum/go-ethereum,3.916666666666667,0.0,,4.181818181818182,0.9661016949152542,1.0,0.03389830508474576,,,,,-0.8,,,0.0,,-0.75,1.0,,,0.2,9262.0,6957.0,0.33132097168319685
2017Q4,facebook/react,0.05769230769230771,-0.6666666666666667,0.01818181818181818,0.1428571428571428,0.8727272727272727,-0.1428571428571429,0.10909090909090909,-0.75,0.02040816326530612,4.0,0.10204081632653061,2.769230769230769,1.5,0.20408163265306123,3.0,0.08163265306122448,3.0,0.5714285714285714,-0.5,0.02040816326530612,0.125,74478.0,68703.0,0.08405746473953113
2017Q4,pallets/flask,-0.8571428571428572,0.0,,0.0,,1.0,1.0,,,,,,,,,,,,,,0.0,27340.0,27340.0,0.0
2017Q4,phoenixframework/phoenix,118.2,22.5,0.03942953020134228,102.2,0.8657718120805369,27.25,0.09479865771812081,,,,,,,,,,,,,,0.27768456375838924,9663.0,9663.0,0.0
2017Q4,rails/rails,-0.6470588235294117,-0.9411764705882353,0.16666666666666666,-0.6666666666666667,0.8333333333333334,0.0,,0.0,,0.5,0.3,0.11111111111111116,0.5,0.3,0.0,,0.0,0.4,0.0,,0.0,34655.0,34067.0,0.01726010508703446
2017Q4,spacejam/sled,,,,,1.0,,,,,,,,,,,,,,,,0.16666666666666666,567.0,567.0,0.0
2017Q4,twbs/bootstrap,-0.9503311258278145,-0.7272727272727273,0.2,-0.9660377358490566,0.6,-0.8846153846153846,0.2,,,0.0,,0.0,0.0,0.3333333333333333,0.0,,,0.6666666666666666,,,0.16666666666666666,93341.0,91617.0,0.018817468373773405
2017Q4,zzzprojects/System.Linq.Dynamic.Core,0.05263157894736836,0.0,,0.05555555555555558,0.95,0.0,0.05,,,,,,,,,,,,,,0.25,133.0,131.0,0.01526717557251911
2018Q1,Zulko/moviepy,9.5,-0.5,0.047619047619047616,16.0,0.8095238095238095,2.0,0.14285714285714285,0.0,0.07692307692307693,0.0,,1.6,0.0,,1.0,0.15384615384615385,0.5,0.46153846153846156,3.0,0.3076923076923077,0.14705882352941177,4288.0,3013.0,0.4231662794556921
2018Q1,django/django,-0.6818181818181819,0.0,,-0.65,1.0,0.0,,,,,,0.0,0.0,,,,0.0,,,,0.14285714285714285,29479.0,29144.0,0.011494647268734504
2018Q1,ethereum/go-ethereum,0.0,0.0,,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,1.0,,,0.0,10573.0,10573.0,0.0
2018Q1,facebook/react,-0.7454545454545455,1.0,0.14285714285714285,-0.7916666666666666,0.7142857142857143,-0.6666666666666667,0.14285714285714285,1.0,0.0625,0.0,,-0.34693877551020413,0.19999999999999996,0.375,0.0,,-0.4285714285714286,0.5,1.0,0.0625,0.17391304347826086,80252.0,74606.0,0.07567755944562093
2018Q1,pallets/flask,26.0,-0.9523809523809523,0.018518518518518517,3.0,0.9629629629629629,-0.5,0.018518518518518517,,,,,,,,,,,,,,0.1111111111111111,30384.0,29134.0,0.04290519667742165
2018Q1,phoenixframework/phoenix,-0.9739932885906041,-0.9787234042553191,0.03225806451612903,-0.9709302325581395,0.967741935483871,0.0,,,,,,,,,,,,,,,0.25806451612903225,10620.0,10589.0,0.002927566342430854
2018Q1,rails/rails,-0.8333333333333334,0.0,,-0.8,1.0,0.0,,0.0,0.06666666666666667,-0.6666666666666667,0.06666666666666667,0.5,0.33333333333333326,0.26666666666666666,-0.5,0.06666666666666667,1.0,0.5333333333333333,0.0,,0.125,35926.0,35016.0,0.025988119716700897
2018Q1,spacejam/sled,0.0,,,0.0,,,,,,,,,,,,,,1.0,,,0.0,759.0,759.0,0.0
2018Q1,twbs/bootstrap,6.933333333333334,0.6666666666666667,0.04201680672268908,10.444444444444445,0.865546218487395,2.6666666666666665,0.09243697478991597,,,0.0,,-0.6666666666666667,0.0,,0.0,,0.0,,,1.0,0.15833333333333333,97299.0,94713.0,0.027303538057077636
2018Q1,zzzprojects/System.Linq.Dynamic.Core,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,1.0,,,0.0,182.0,182.0,0.0
2018Q2,Zulko/moviepy,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,-0.23076923076923073,0.0,0.1,-0.5,0.1,0.16666666666666674,0.7,-0.75,0.1,0.1,4726.0,4504.0,0.04928952042628776
2018Q2,django/django,0.0,0.0,,-0.1428571428571429,0.8571428571428571,0.0,0.14285714285714285,,,,,0.0,0.0,0.5,,,0.0,0.5,,,0.2222222222222222,31597.0,30626.0,0.03170508718082665
2018Q2,ethereum/go-ethereum,0.0,0.0,,0.0,,0.0,,,,,,2.0,,0.3333333333333333,0.0,,1.0,0.6666666666666666,,,0.3333333333333333,16441.0,16249.0,0.011816111760723835
2018Q2,facebook/react,0.5,0.0,,1.0,0.9523809523809523,-0.5,0.047619047619047616,0.0,,-0.6,0.1111111111111111,-0.4375,-0.9166666666666666,0.05555555555555555,-0.5,0.1111111111111111,-0.25,0.6666666666666666,-0.5,0.05555555555555555,0.20512820512820512,85706.0,80445.0,0.06539871962210198
2018Q2,nodejs/nodejs.org,-0.8888888888888888,0.0,,-0.9411764705882353,0.5,0.0,0.5,,,,,,,,,,,,,,0.0,695.0,694.0,0.0014409221902016434
2018Q2,pallets/flask,1.7222222222222223,1.0,0.013605442176870748,1.6153846153846154,0.9251700680272109,8.0,0.061224489795918366,,,,,,,,,,,,,,0.23809523809523808,33694.0,31539.0,0.06832810171533654
2018Q2,phoenixframework/phoenix,-0.9032258064516129,0.0,,-0.9333333333333333,0.6666666666666666,-0.9911504424778761,0.3333333333333333,,,,,,,,,,,,,,0.0,11112.0,10823.0,0.026702393051833972
2018Q2,rails/rails,0.0,0.0,,0.0,,0.0,,1.0,0.18181818181818182,0.0,0.09090909090909091,-0.2666666666666667,0.0,0.36363636363636365,0.0,,-0.5,0.36363636363636365,0.0,,0.0,36625.0,35996.0,0.017474163795977438
2018Q2,spacejam/sled,0.0,,,0.0,,,,,,,,2.0,,0.3333333333333333,,0.6666666666666666,0.0,,,,0.3333333333333333,913.0,911.0,0.002195389681668436
2018Q2,twbs/bootstrap,-0.9747899159663865,-0.8,0.3333333333333333,-0.9805825242718447,0.6666666666666666,0.0,,,,0.0,,0.0,0.0,,0.0,,-0.5,1.0,0.0,,0.5,100109.0,97587.0,0.02584360621804138
2018Q2,zzzprojects/System.Linq.Dynamic.Core,-0.95,0.0,,-0.9473684210526316,1.0,0.0,,,,,,0.0,,,,,0.0,,,,0.0,199.0,199.0,0.0
2018Q3,Zulko/moviepy,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.25,-0.6,0.0,0.25,0.0,,-0.7142857142857143,0.5,0.0,,0.25,4924.0,4774.0,0.03142019271051533
2018Q3,django/django,0.2857142857142858,0.0,,0.5,1.0,0.0,,,,,,0.0,0.0,,,,0.0,,,,0.2222222222222222,33596.0,32050.0,0.04823712948517933
2018Q3,ethereum/go-ethereum,0.0,0.0,,0.0,,0.0,,,,,,1.3333333333333335,0.0,,0.0,0.14285714285714285,1.5,0.7142857142857143,,0.14285714285714285,0.0,18486.0,17499.0,0.05640322304131673
2018Q3,facebook/react,0.23809523809523814,0.0,,0.10000000000000009,0.8461538461538461,3.0,0.15384615384615385,0.0,,0.5,0.08108108108108109,1.0555555555555554,8.0,0.24324324324324326,1.0,0.10810810810810811,0.41666666666666674,0.4594594594594595,3.0,0.10810810810810811,0.25396825396825395,91865.0,86347.0,0.06390494168876737
2018Q3,hotwired/turbo,,,,,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2018Q3,nodejs/nodejs.org,-0.5,0.0,,0.0,1.0,0.0,,,,,,,,,,,,,,,0.0,710.0,710.0,0.0
2018Q3,phoenixframework/phoenix,-0.6666666666666667,0.0,,-0.5,1.0,0.0,,,,,,,,,,,,,,,0.0,11296.0,11296.0,0.0
2018Q3,rails/rails,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,-0.36363636363636365,0.0,,0.0,,0.75,1.0,0.0,,0.0,37740.0,37068.0,0.01812884428617667
2018Q3,spacejam/sled,0.0,,,0.0,,,,,,,,0.33333333333333326,2.0,0.75,0.0,,0.0,0.25,,,0.5,1142.0,1091.0,0.04674610449129246
2018Q3,twbs/bootstrap,0.6666666666666667,0.0,,1.5,1.0,0.0,,,,0.0,,1.0,0.0,,0.0,,1.0,1.0,0.0,,0.0,102152.0,101003.0,0.011375899725750704
2018Q3,vuejs/core,,,,,0.5555555555555556,,0.4444444444444444,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2018Q3,zzzprojects/System.Linq.Dynamic.Core,0.0,0.0,,0.0,1.0,0.0,,,,,,0.0,,1.0,,,0.0,,,,0.0,256.0,254.0,0.007874015748031482
2018Q4,Zulko/moviepy,-0.38095238095238093,0.0,0.07692307692307693,-0.3529411764705882,0.8461538461538461,-0.6666666666666667,0.07692307692307693,0.0,,0.0,0.1,1.5,1.0,0.2,0.0,,2.0,0.6,0.0,0.1,0.13043478260869565,5096.0,4948.0,0.029911075181891622
2018Q4,django/django,-0.11111111111111116,0.0,0.125,-0.2222222222222222,0.875,0.0,,,,,,-0.5,0.0,,,,0.0,,,1.0,0.2222222222222222,35581.0,33917.0,0.049060942889996184
2018Q4,ethereum/go-ethereum,0.0,0.0,,0.0,,0.0,,,0.125,,,0.1428571428571428,1.0,0.25,0.0,,0.0,0.625,0.0,,0.0,19770.0,19188.0,0.030331457160725384
2018Q4,facebook/react,-0.2692307692307693,0.0,,-0.36363636363636365,0.7368421052631579,0.25,0.2631578947368421,-0.5,0.03125,1.6666666666666665,0.25,-0.1351351351351351,-0.6666666666666667,0.09375,-0.25,0.09375,-0.05882352941176472,0.5,-0.75,0.03125,0.23529411764705882,97447.0,92057.0,0.05855068055661161
2018Q4,pallets/flask,-0.9795918367346939,-0.5,0.3333333333333333,-0.9852941176470589,0.6666666666666666,0.0,,,,,,,,,,,,,,,0.3333333333333333,36915.0,36716.0,0.005419980390020784
2018Q4,rails/rails,6.0,0.0,0.14285714285714285,5.0,0.8571428571428571,0.0,,0.0,,0.0,0.05555555555555555,1.5714285714285716,-0.25,0.16666666666666666,0.0,,0.7142857142857142,0.6666666666666666,1.0,0.1111111111111111,0.16,38898.0,38051.0,0.022259598959291527
2018Q4,spacejam/sled,0.0,,,0.0,,,,,,,,1.25,0.0,,1.0,0.4444444444444444,2.0,0.3333333333333333,,0.2222222222222222,0.3333333333333333,1533.0,1397.0,0.09735146743020762
2018Q4,twbs/bootstrap,0.6000000000000001,0.0,,0.6000000000000001,1.0,0.0,,,,0.0,0.07692307692307693,5.5,3.0,0.3076923076923077,1.0,0.15384615384615385,1.0,0.3076923076923077,1.0,0.15384615384615385,0.2857142857142857,105632.0,103589.0,0.01972217127301157
2018Q4,zzzprojects/System.Linq.Dynamic.Core,1.0,0.0,,1.0,1.0,0.0,,,,,,0.0,0.0,,,,0.0,,,,0.0,302.0,302.0,0.0
2019Q1,Zulko/moviepy,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.1,0.0,0.0,0.2,1.0,0.2,-0.33333333333333337,0.4,0.0,0.1,0.1,5307.0,5197.0,0.02116605734077348
2019Q1,django/django,0.625,0.0,,0.8571428571428572,1.0,0.0,,,,,,5.0,0.0,0.16666666666666666,,,3.0,0.6666666666666666,0.0,0.16666666666666666,0.15789473684210525,37333.0,35688.0,0.046093925128894764
2019Q1,ethereum/go-ethereum,-0.9830508474576272,0.0,,0.0,,-0.5,1.0,0.0,,,0.0425531914893617,4.875,2.0,0.1276595744680851,1.0,0.0425531914893617,5.8,0.723404255319149,2.0,0.06382978723404255,0.14583333333333334,21121.0,20105.0,0.05053469286247192
2019Q1,facebook/react,0.0,-0.5,0.05263157894736842,0.0,0.7368421052631579,-0.19999999999999996,0.21052631578947367,2.0,0.06382978723404255,-0.875,0.02127659574468085,0.46875,2.6666666666666665,0.23404255319148937,-0.33333333333333337,0.0425531914893617,0.5,0.5106382978723404,5.0,0.1276595744680851,0.18181818181818182,103670.0,98281.0,0.05483257191115265
2019Q1,hotwired/turbo,-0.8,,,-0.8,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2019Q1,nodejs/nodejs.org,9.0,0.0,,7.0,0.8,1.0,0.2,,,,,,,,,,,,,,0.0,903.0,871.0,0.036739380022962065
2019Q1,pallets/flask,1.3333333333333335,0.0,,2.5,1.0,0.0,,,,,,,,,,,,,,,0.14285714285714285,38129.0,38084.0,0.0011815985715786237
2019Q1,phoenixframework/phoenix,6.0,0.0,,5.0,0.8571428571428571,0.0,0.14285714285714285,,,,,,,,,,,,,,0.0,12705.0,12705.0,0.0
2019Q1,rails/rails,-0.8571428571428572,0.0,,-0.8333333333333334,1.0,0.0,,0.0,,0.0,,-0.6111111111111112,0.0,,0.0,,-0.5833333333333333,0.7142857142857143,0.0,0.2857142857142857,0.25,39976.0,39252.0,0.01844492000407616
2019Q1,spacejam/sled,0.0,,,0.0,,,,,,,,-0.4444444444444444,-0.6666666666666667,0.2,-0.5,0.4,-0.6666666666666667,0.2,-0.5,0.2,0.2,1692.0,1669.0,0.013780707010185633
2019Q1,twbs/bootstrap,1.25,1.0,0.1111111111111111,0.75,0.7777777777777778,-0.8181818181818181,0.1111111111111111,,,0.0,0.07692307692307693,0.0,0.0,,0.0,0.15384615384615385,1.25,0.6923076923076923,-0.5,0.07692307692307693,0.0967741935483871,108953.0,106175.0,0.026164351306804834
2019Q1,zzzprojects/System.Linq.Dynamic.Core,6.0,-0.9642857142857143,0.07142857142857142,5.5,0.9285714285714286,0.0,,,,,,0.0,0.0,,,,0.0,,,,0.0,381.0,349.0,0.09169054441260749
2019Q2,Zulko/moviepy,-0.07692307692307687,0.0,,-0.18181818181818177,0.75,2.0,0.25,0.0,,0.0,,-0.30000000000000004,-0.5,0.14285714285714285,-0.5,0.14285714285714285,0.25,0.7142857142857143,0.0,,0.10526315789473684,5492.0,5311.0,0.03408021088307289
2019Q2,django/django,-0.3076923076923077,0.0,0.1111111111111111,-0.3846153846153846,0.8888888888888888,0.0,,,,,,0.0,0.0,,,,0.0,,0.0,,0.2222222222222222,39439.0,38592.0,0.021947553897180727
2019Q2,ethereum/go-ethereum,34.0,-0.375,0.14285714285714285,-0.5789473684210527,0.6857142857142857,5.0,0.17142857142857143,0.0,0.09090909090909091,0.0,,-0.7659574468085106,0.0,,0.0,0.18181818181818182,-0.7647058823529411,0.7272727272727273,0.0,,0.08695652173913043,21903.0,21311.0,0.027779081225658198
2019Q2,facebook/react,3.3157894736842106,5.0,0.07317073170731707,3.7857142857142856,0.8170731707317073,1.25,0.10975609756097561,0.0,,0.0,,-0.46808510638297873,-0.4545454545454546,0.24,1.0,0.16,-0.41666666666666663,0.56,-0.8333333333333334,0.04,0.16822429906542055,109316.0,103734.0,0.05381070815740263
2019Q2,nodejs/nodejs.org,-0.9,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,985.0,985.0,0.0
2019Q2,pallets/flask,4.857142857142857,1.0,0.04878048780487805,4.285714285714286,0.9024390243902439,-0.7777777777777778,0.04878048780487805,,,,,,,,,,,,,,0.0975609756097561,41207.0,40476.0,0.018060084988635206
2019Q2,rails/rails,0.0,0.0,,0.0,1.0,0.0,,0.0,,0.0,0.16666666666666666,-0.1428571428571429,0.0,,0.0,,0.0,0.8333333333333334,0.0,,0.0,40568.0,40017.0,0.01376914811205232
2019Q2,twbs/bootstrap,-0.9444444444444444,0.0,,-0.9285714285714286,1.0,0.0,,,,0.0,,0.8461538461538463,1.25,0.375,1.0,0.16666666666666666,-0.2222222222222222,0.2916666666666667,3.0,0.16666666666666666,0.12,111251.0,109016.0,0.02050157775005501
2019Q3,Zulko/moviepy,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.1428571428571428,1.0,0.25,0.0,,0.19999999999999996,0.75,0.0,,0.125,5688.0,5546.0,0.025604038946988927
2019Q3,django/django,-0.5555555555555556,0.0,,-0.5,1.0,0.0,,,,,,0.0,0.0,,,,0.0,,0.0,,0.25,40640.0,39700.0,0.023677581863979835
2019Q3,ethereum/go-ethereum,-0.9428571428571428,0.0,,-0.9166666666666666,1.0,0.0,,0.0,,0.0,,0.18181818181818188,-0.8333333333333334,0.07692307692307693,-0.5,0.07692307692307693,0.375,0.8461538461538461,0.0,,0.2,22634.0,22018.0,0.027977109637569164
2019Q3,facebook/react,0.0,-0.33333333333333337,0.04878048780487805,0.0,0.8170731707317073,0.22222222222222232,0.13414634146341464,-0.6666666666666667,0.037037037037037035,0.0,0.037037037037037035,0.08000000000000007,-0.5,0.1111111111111111,-0.75,0.037037037037037035,0.3571428571428572,0.7037037037037037,1.0,0.07407407407407407,0.1559633027522936,115411.0,109573.0,0.0532795487939548
2019Q3,nodejs/nodejs.org,21.0,0.0,,1.375,0.8636363636363636,0.5,0.13636363636363635,,,,,,,,,,,,,,0.045454545454545456,1205.0,1081.0,0.11470860314523579
2019Q3,rails/rails,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.8333333333333333,0.33333333333333326,0.36363636363636365,0.0,0.09090909090909091,0.19999999999999996,0.5454545454545454,0.0,,0.09090909090909091,41379.0,40763.0,0.015111743492873364
2019Q3,spacejam/sled,0.0,,,0.0,,,,,,,,1.6,2.0,0.23076923076923078,0.0,,9.0,0.7692307692307693,0.0,,0.23076923076923078,2149.0,1993.0,0.07827395885599597
2019Q3,twbs/bootstrap,10.0,0.0,0.18181818181818182,8.0,0.8181818181818182,0.0,,,,0.0,,-0.16666666666666663,-0.33333333333333337,0.3,-0.25,0.15,0.1428571428571428,0.4,-0.25,0.15,0.2903225806451613,114795.0,112017.0,0.0247998071721256
2019Q3,vuejs/core,-0.6666666666666667,,,-0.6,0.6666666666666666,-0.75,0.3333333333333333,,,,,,,,,,,,,,0.3333333333333333,4925.0,4748.0,0.0372788542544229
2019Q3,zzzprojects/System.Linq.Dynamic.Core,-0.4285714285714286,0.0,,-0.3846153846153846,1.0,0.0,,,,,,8.0,0.0,0.1111111111111111,,,6.0,0.7777777777777778,,0.1111111111111111,0.058823529411764705,507.0,458.0,0.10698689956331875
2019Q4,Zulko/moviepy,0.0,0.0,,0.0,,0.0,,0.0,0.25,0.0,,-0.5,-0.5,0.25,0.0,,-0.8333333333333334,0.25,0.0,0.25,0.0,5747.0,5718.0,0.005071703392794724
2019Q4,django/django,1.0,0.0,,0.5,0.75,1.0,0.25,,,,,0.0,0.0,,,,0.0,,0.0,,0.25,42788.0,41469.0,0.031806891895150624
2019Q4,elnormous/HTTPRequest,0.0,,,0.0,,,,,,,,,,,,,,1.0,,,1.0,112.0,112.0,0.0
2019Q4,ethereum/go-ethereum,542.5,14.0,0.06899724011039558,467.5,0.8620055197792088,11.5,0.06899724011039558,0.0,,0.0,,0.15384615384615374,3.0,0.26666666666666666,1.0,0.13333333333333333,-0.2727272727272727,0.5333333333333333,-0.6666666666666667,0.06666666666666667,0.1896551724137931,23275.0,22683.0,0.02609884054137468
2019Q4,facebook/react,-0.7560975609756098,0.0,,-0.7313432835820896,0.9,-0.8181818181818181,0.1,0.0,0.03225806451612903,2.0,0.0967741935483871,0.14814814814814814,1.0,0.1935483870967742,1.0,0.06451612903225806,-0.052631578947368474,0.5806451612903226,-0.5,0.03225806451612903,0.19607843137254902,120929.0,115476.0,0.04722193356195237
2019Q4,nodejs/nodejs.org,-0.5909090909090908,0.0,,-0.631578947368421,0.7777777777777778,-0.33333333333333337,0.2222222222222222,,,,,,,0.42857142857142855,,0.14285714285714285,,0.42857142857142855,,,0.0625,1272.0,1207.0,0.05385252692626352
2019Q4,pallets/flask,-0.9024390243902439,0.0,,-0.8918918918918919,1.0,0.0,,,,,,,,,,,,,,,0.25,43373.0,43373.0,0.0
2019Q4,rails/rails,82.0,5.0,0.07228915662650602,73.0,0.891566265060241,0.5,0.03614457831325301,0.0,,0.0,,0.8181818181818181,0.0,0.2,0.0,0.05,1.5,0.75,0.0,,0.21359223300970873,42182.0,41485.0,0.016801253465107857
2019Q4,spacejam/sled,-0.8333333333333334,,,-0.8333333333333334,1.0,,,,,,,-0.3846153846153846,0.0,,1.0,0.5,-0.8,0.25,1.0,0.25,0.1111111111111111,2383.0,2193.0,0.08663930688554489
